ChainId,Name,Symbol,Decimals,TokenAddress
1,Kryxivia Coin,KXA,18,0x2223bF1D7c19EF7C06DAB88938EC7B85952cCd89
1,Smart game,SMART,18,0xce20BB92CCF9BbF5091ef85649E71E552819AD8c
1,OxyaOriginProject,OXYA,0,0xE106C63E655dF0E300b78336af587F300Cff9e76
1,PudgyPresent,PP,0,0x062E691c2054dE82F28008a8CCC6d7A1c8ce060D
1,Ghost Boy,GHOST,0,0x63217dbB73e7a02C1D30F486E899ee66d0aA5e0b
1,GraphLinq,GLQ,18,0x9F9c8ec3534c3cE16F928381372BfbFBFb9F4D24
1,Cat-in-a-Box Fee Token,boxFEE,18,0xE4B91fAf8810F8895772E7cA065D4CB889120f94
1,dotmoovs,MOOV,18,0x24EC2Ca132abf8F6f8a6E24A1B97943e31f256a7
1,THORSwap Token,THOR,18,0xa5f2211B9b8170F694421f2046281775E8468044
1,aleph.im v2,ALEPH,18,0x27702a26126e0B3702af63Ee09aC4d1A084EF628
1,BitDAO,BIT,18,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5
1,Valhalla,VAL,0,0x231d3559aa848Bf10366fB9868590F01d34bF240
1,Voxel X Network,VXL,18,0x16CC8367055aE7e9157DBcB9d86Fd6CE82522b31
1,Scribbles,SCRIBBLES,0,0x4094eA5312ACF241d3c52089fD84544E7fDC0D68
1,@EthernityChain $ERN Token,ERN,18,0xBBc2AE13b23d715c30720F079fcd9B4a74093505
1,Flys Alpha Access Pass,FLY,0,0x152F04b930F9902471dDcba278c28Bd51448Fd17
1,Yurei Key,YUKEY,0,0xaC07B10340318A47E6396Bbec0B92611c865D8Cd
1,PixiaAI,PIXIA,18,0x67675239Fa58c84e75f947c14f566842Dccb69Ae
1,Equinox Collection,FAE,0,0x360e63C77Ae3bBaD546e85d2f7Ba7e6C98A2aBfE
1,ZKGambit,ZKG,18,0x71348c04a992c3315EBC87Cc6Ed7e70EA13f6C79
1,This Artwork Is Subject To Change,TAISTC,0,0x6609e542E0626Bc3fC2110F0ead172030fbe97Ab
1,BAP Methane,METH,0,0xED5464bd5c477b7F71739Ce1d741b43E932b97b0
1,9 Lives Network,NineFi,18,0xe78BFF28D3c5195C752E734E95421bb4bd742f1d
1,The Plague,FROG,0,0x8c3FB10693B228E8b976FF33cE88f97Ce2EA9563
1,Gnosis Token,GNO,18,0x6810e776880C02933D47DB1b9fc05908e5386b96
1,s3asonz - autumn,szaut,0,0x94729B19661FDa8f50495ebbc897f6bFf7B40477
1,Larry Coin,LRB,18,0x890bD58e675fBE1c28fF46f6162D99C77bF0A312
1,CryptoAI,CAI,18,0xf36C5f04127F7470834ed6f98bDDC1BE62aba48D
1,Wellness Inu,WNI,2,0x4a7cbbde77739b64fa81b79a1a0b140cf4dF678B
1,Wilder,WILD,18,0x2a3bFF78B79A009976EeA096a51A948a3dC00e34
1,Childhoods End,O,18,0xb53ecF1345caBeE6eA1a65100Ebb153cEbcac40f
1,Realms (for Adventurers),LootRealm,0,0x7AFe30cB3E53dba6801aa0EA647A0EcEA7cBe18d
1,Cool Cats,COOL,0,0x1A92f7381B9F03921564a437210bB9396471050C
1,My Pet Hooligan,MPH,0,0x09233d553058c2F42ba751C87816a8E9FaE7Ef10
1,NOWAI,$NOWAI,18,0x987441856BA4f463544FC68ccBF6a80F434a7956
1,Atlas Navi,NAVI,18,0xFc1C93a2507975E98b9d0E9260Ded61A00152BF1
1,Governance OHM,gOHM,18,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f
1,Kanpai Pandas,YKPS,0,0xaCF63E56fd08970b43401492a02F6F38B6635C91
1,Capsule,CAPSULE,0,0xfcB1315C4273954F74Cb16D5b663DBF479EEC62e
1,BTRST,BTRST,18,0x799ebfABE77a6E34311eeEe9825190B9ECe32824
1," Jinushigami "," JIMI",9,0x28FEAC4a686133910b4b8daCa83d7Db5CadDC264
1,Blockchain Bets,BCB,9,0x2d886570A0dA04885bfD6eb48eD8b8ff01A0eb7e
1,byteGANs,BYTE,0,0x45C67B2b81067911dE611e11FC5c7a4605cA4162
1,Triall,TRL,18,0x58f9102bF53Cf186682Bd9a281d3Cd3c616eEc41
1,Highstreet token,HIGH,18,0x71Ab77b7dbB4fa7e017BC15090b2163221420282
1,Aave interest bearing USDT,aUSDT,6,0x3Ed3B47Dd13EC9a98b44e6204A523E766B225811
1,Regent,RGN,18,0xFDDF7FaB10Cfe686C9346561fd15015756BD55f4
1,MemeDao.AI,MDAI,18,0xf6043bEa98B07F0bEa7813aeB22D0cb70C91C0c4
1,milkAI,milkAI,8,0x9f826324bb9BdcF7E7Eb274BEDc417BD45D74F39
1,Terraforms,TERRAFORMS,0,0x4E1f41613c9084FdB9E34E11fAE9412427480e56
1,Cellframe Token,CELL,18,0x26c8AFBBFE1EBaca03C2bB082E69D0476Bffe099
1,HILO,HILO,18,0xbb9FD9Fa4863C03c574007fF3370787B9cE65ff6
1,Ether McZilla,RAWR,8,0x020Ad8114938AE5aE5D2Cd9FF61D0549F65e23eD
1,Fridge Fame,FF,0,0x080c23415Bd7f11fd8CAea9D132a89E866028AF3
1,Lyra Token,LYRA,18,0x01BA67AAC7f75f647D94220Cc98FB30FCc5105Bf
1,GutaraMania,GM,0,0x42269Ed1E347494A978EA90Bc48323E28E2D474D
1,ShiBet,SBET,18,0x14C256e65300026b76247E45554Bb645c2c294fF
1,NuCypher,NU,18,0x4fE83213D56308330EC302a8BD641f1d0113A4Cc
1,GullyDonsEC,GullyDonsEC,0,0x84BC20d82a39CC12207Fdc8983795CE24E8f7305
1,CudosToken,CUDOS,18,0x817bbDbC3e8A1204f3691d14bB44992841e3dB35
1,Fintoch DC,FTH-DC,18,0x29BC8Ab14CAA6C1f6Ec9c82805ee94ccca9Bde90
1,Balancer Aave Boosted StablePool,bb-a-USD,18,0xA13a9247ea42D743238089903570127DdA72fE44
1,Curve CRV-ETH,crvCRVETH,18,0xEd4064f376cB8d68F770FB1Ff088a3d0F3FF5c4d
1,Bored Ape Golf Club,BAGC,0,0xa4871Fee6118387959d4c935a91095c99081b7e5
1,Quantstamp Token,QSP,18,0x99ea4dB9EE77ACD40B119BD1dC4E33e1C070b80d
1,Bifrost,BFC,18,0x0c7D5ae016f806603CB1782bEa29AC69471CAb9c
1,bAlpha,bALPHA,18,0x7a5ce6abD131EA6B148a022CB76fc180ae3315A6
1,DexSpy ," $DEXS",9,0x6949c15B924E85Ed8A8b8811D42469460cB85F00
1,TABZ,TABZ,0,0xFF72F37aA4EAe3B7e1752e25DB85b209f12c1A33
1,Chroma,CHR,6,0x8A2279d4A90B6fe1C4B30fa660cC9f926797bAA2
1,Pseudo Krakens,PSEUDO,0,0x6389936FAC235a4FADF660Ca5c428084115579Bb
1,Thrupenny,TPY,8,0x968Cbe62c830A0Ccf4381614662398505657A2A9
1,OMGToken,OMG,18,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07
1,AirTor Protocol,ATOR,18,0x0F7B3F5a8FeD821c5eb60049538a548dB2D479ce
1,VolatileV2 AMM - SOLID/WETH,vAMM-SOLID/WETH,18,0x642431623AE5d73C19fC931aAeA0d4677303880c
1,Wrapped MIR Token,MIR,18,0x09a3EcAFa817268f77BE1283176B946C4ff2E608
1,FTT,FTX Token,18,0x50D1c9771902476076eCFc8B2A83Ad6b9355a4c9
1,Wrapped NXM,wNXM,18,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE
1,CelerToken,CELR,18,0x4F9254C83EB525f9FCf346490bbb3ed28a81C667
1,Maple Token,MPL,18,0x33349B282065b0284d756F0577FB39c158F935e6
1,Shibarium Name Service,SNS,18,0xEa4a2327E75252517535fd013b7C6706609819DB
1,VectorspaceAI,VXV,18,0x7D29A64504629172a429e64183D6673b9dAcbFCe
1,The Janitors Closet,jc,0,0xC84ae2595639ac7010520d9195a7dC4435CcaC8E
1,Robonomics,XRT,9,0x7dE91B204C1C737bcEe6F000AAA6569Cf7061cb7
1,Shibkind,SBK,9,0xf24A0774BeC54262E2B597D23B0ee7fD0Bf832d5
1,X Rabbits Club,XRC,0,0x534D37C630b7e4d2A6C1E064F3a2632739e9EE04
1,StarLink,STARL,18,0x8E6cd950Ad6ba651F6DD608Dc70e5886B1AA6B24
1,Kishu Inu,KISHU,9,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D
1,Kable,KABLE,18,0xC22340A06659DD0434E92619548120C0A7328Dd8
1,Red Rabbit,RR,18,0xfe98C2B85cAaFE841ca7Fa8b3B912a178A3f68eD
1,NOIA Token,NOIA,18,0xa8c8CfB141A3bB59FEA1E2ea6B79b5ECBCD7b6ca
1,Sorare,SOR,0,0x629A673A8242c2AC4B7B8C5D8735fbeac21A6205
1,MXUP,MXUP,0,0xABde79dD26C5377C63eC8b2b6BFD926F2C1c6c19
1,Star Pacific Coin,💲PC,1,0xcF7d119BCb6822283003adc7c1a40E9ae7097B75
1,MC Donald,MCDONALD,9,0x74c8EDfb156f6C3e2B98fd0FD08E1143EE982fD0
1,CERE Network,CERE,10,0x2dA719DB753dFA10a62E140f436E1d67F2ddB0d6
1,Stargate Ether Vault,SGETH,18,0x72E2F4830b9E45d52F80aC08CB2bEC0FeF72eD9c
1,TribeOne,HAKA,18,0xD85AD783cc94bd04196a13DC042A3054a9B52210
1,Unicorn Power,UP,18,0x1e31B601488e97bc247C57AF7B6Aa336edBc5477
1,PoS-32,POS32,18,0x8eb5bD8c9Ab0F8ad28e94693F3c889F490bE2aB0
1,Curve.fi Factory Crypto Pool: STG/USDC,STGUSDC-f,18,0xdf55670e27bE5cDE7228dD0A6849181891c9ebA1
1,nineties,NTS,0,0xAc5Aeb3b4Ac8797c2307320Ed00a84B869ab9333
1,Staking 1INCH v2,st1INCH,18,0x9A0C8Ff858d273f57072D714bca7411D717501D7
1,Altered State Machine Utility Token,ASTO,18,0x823556202e86763853b40e9cDE725f412e294689
1,PoorPleb,PP,18,0x9565c2036963697786705120Fc59310F747bCfD0
1,NFT Loan Ticket,NFTP,0,0x0E258c84Df0f8728ae4A6426EA5FD163Eb6b9D1B
1,SATOSHIS VISION,SATS,9,0x6C22910c6F75F828B305e57c6a54855D8adeAbf8
1,Gera,GERA,18,0x80d4F13AcC30968fD6225b1Ea79f5779f09FEE60
1,Revest,RVST,18,0x120a3879da835A5aF037bB2d1456beBd6B54d4bA
1,DinoLFG,DINO,18,0x49642110B712C1FD7261Bc074105E9E44676c68F
1,Sevens Token,SEVENS,0,0xf497253C2bB7644ebb99e4d9ECC104aE7a79187A
1,1eco coin,1ECO,18,0x1Af2eAEAf2B1d9dDA800861268e6bbB3995a6C3b
1,BarnBridge Governance Token,BOND,18,0x0391D2021f89DC339F60Fff84546EA23E337750f
1,KOMPETE Token,KOMPETE,10,0x1E0b2992079B620AA13A7c2E7c88D2e1E18E46E9
1,Baby Shi Token,BabyShi,18,0xf7cd4eC76ad1114fE6D1a48aB925Ae0f95bC4601
1,Murakami Lucky Cat Coin Bank Feeding Game Winners,winner,0,0x963045ab5A193956641c84A320B89264ec1f324b
1,Calvaria: Duels of Eternity,RIA,18,0x9b110Fda4E20DB18Ad7052f8468a455de7449eb6
1,Planet COCO Universe,COCO,0,0x5dee90cA7AeA1dF95075Ea8B417bB497A36B3CF3
1,k21.kanon.art,K21,18,0xB9d99C33eA2d86EC5eC6b8A4dD816EBBA64404AF
1,Aave Ethereum WETH,aEthWETH,18,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8
1,mbsjq,mbsjq,0,0x130be08C513524139eE1f4850BaEb3fFd5FC657c
1,DOVU,DOV,18,0xac3211a5025414Af2866FF09c23FC18bc97e79b1
1,GameDisease,GD,0,0x6023Da5C4ED130E73cd816ec931B562Db2c346bB
1,Tether,USDT,10,0x40331EB48D295D35bE0E05169d4bd1428c0853BD
1,Swarm Markets,SMT,18,0xB17548c7B510427baAc4e267BEa62e800b247173
1,Life Crypto,LIFE,18,0x6c936D4AE98E6d2172dB18c16C4b601C99918EE6
1,pNetwork Token,PNT,18,0x89Ab32156e46F46D02ade3FEcbe5Fc4243B9AAeD
1,LaCollection,LAC,0,0x405cA66eb6215ECc7941EbFfd6d391F1845438EE
1,Bankless Token,BANK,18,0x2d94AA3e47d9D5024503Ca8491fcE9A2fB4DA198
1,Clover,CLV,18,0x80C62FE4487E1351b47Ba49809EBD60ED085bf52
1,Kyber Network Crystal v2,KNC,18,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202
1,Curve.fi Factory Crypto Pool: CNC/ETH,CNCETH-f,18,0xF9835375f6b268743Ea0a54d742Aa156947f8C06
1,Wrapped NCG,WNCG,18,0xf203Ca1769ca8e9e8FE1DA9D147DB68B6c919817
1,Digits,DIGITS,18,0xBE56ab825fD35678A32dc35bc4EB17e238e1404F
1,BudBlockz,BLUNT,18,0xe5d4988A644EF97f58583BaC42285090924417D0
1,WadzPay Token,WTK,18,0x4cfF49d0A19ed6Ff845a9122fa912AbcFB1F68A6
1,Consumer Price Index,CPI,18,0x8bb08042c06FA0Fc26cd2474C5F0C03a1056Ad2F
1,Pl^g Token,PLUG,18,0x47DA5456bC2e1ce391b645Ce80F2E97192e4976a
1,Teh Fund,FUND,18,0x7d8d7c26179b7A6aebbF66A91C38ED92d5B4996b
1,StorjToken,STORJ,8,0xB64ef51C888972c908CFacf59B47C1AfBC0Ab8aC
1,Ready to BAGC,Ready to BAGC,0,0x2E567C2231D44f0cb6513751f1f1afD9A34cC6E3
1,$Poolz Finance,POOLZ,18,0x69A95185ee2a045CDC4bCd1b1Df10710395e4e23
1,LUNA,LUNA,6,0xbd31EA8212119f94A611FA969881CBa3EA06Fa3d
1,Joumeijin,JOUME,0,0x3591aF9168C0049ed9ee63fC0EE5713657A953c9
1,Presearch,PRE,18,0xEC213F83defB583af3A000B1c0ada660b1902A0F
1,Borrower Note Ticket,NFTB,0,0xbD85BF4C970b91984e6A2b8Ba9C577A58A8C20f9
1,Aave interest bearing WBTC,aWBTC,8,0x9ff58f4fFB29fA2266Ab25e75e2A8b3503311656
1,PeerEx Network,PERX,18,0x3C6ff50c9Ec362efa359317009428d52115fe643
1,Efinity Token,EFI,18,0x656C00e1BcD96f256F224AD9112FF426Ef053733
1,HOPE,HOPE,0,0xC4973de5eE925b8219f1E74559FB217A8e355EcF
1,HUGO x IO,HUGOXIO,0,0xe4D20bc4A845aa35B008f5F9f85E50b581dF7263
1,STASIS EURS Token,EURS,2,0xdB25f211AB05b1c97D595516F45794528a807ad8
1,Lilly Finance,Ly,9,0x8686525d6627A25C68De82c228448f43c97999F2
1,The Happy Pill,BEAM,9,0xcbe6C3F94e086b16E4bd57fF8F4056700E86c111
1,Merch of Bored Ape Golf Club,BAGC Merch,0,0x76dA061822d9ed2dEa9Bb3BB0d29482625E7516B
1,Orbs,ORBS,18,0xff56Cc6b1E6dEd347aA0B7676C85AB0B3D08B0FA
1,Qmall Token,QMALL,18,0x2217e5921B7edfB4BB193a6228459974010D2198
1,The Razors Edge,FreqAI,18,0xB685145D7F127b9093d7f9278BaE902EF59Ff486
1,Neko Maker,NKM,0,0xE8d6D7F4C5AB7cEA0FF1c26C7B72dF0d29553816
1,excotro.,ex-co-tro.,0,0x56D3e1eBEc2a37570C9b3c1fb77B9C75476d7Af9
1,Graffiti Girl,GG,0,0x52683Ca806B74D04704e18Ad7708F090C283CE06
1,BandToken,BAND,18,0xBA11D00c5f74255f56a5E366F4F77f5A186d7f55
1,SENATE,SENATE,18,0x34Be5b8C30eE4fDe069DC878989686aBE9884470
1,Trace Token,TRAC,18,0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F
1,Bird.Money,BIRD,18,0x70401dFD142A16dC7031c56E862Fc88Cb9537Ce0
1,Alcazar,ALCAZAR,18,0x10f44a834097469AC340592d28c479c442E99bFe
1,UniBright,UBT,8,0x8400D94A5cb0fa0D041a3788e395285d61c9ee5e
1,Paint,PAINT,18,0x4C6eC08CF3fc987c6C4BEB03184D335A2dFc4042
1,0x6E39A587691b8c9D4341cE0A960998ED6F537AF6,MEMAG,18,0x23394627aC966Af8B46CC6B4DB9e8A144FAa8B83
1,DigiDaigakuHeroes,DIHE,0,0xA225632b2EBc32B9f4278fc8E3FE5C6f6496D970
1,IamGroot,GROOT,0,0x92664D2c3D2F0f06CB69BEd64a52F278d3d83e4e
1,Million,MM,18,0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611
1,Guild of Guardians,GOG,18,0x9AB7bb7FdC60f4357ECFef43986818A2A3569c62
1,Streamr (old),XDATA,18,0x0Cf0Ee63788A0849fE5297F3407f701E122cC023
1,OBEM,OBEM,18,0xecB5f7E45c252324baa77D29ce5f83780fD62Ce5
1,The Connors,CNRS,0,0x0Be697Ce3F41508510ccf502C55C37990274f05E
1,Aave variable debt bearing USDC,variableDebtUSDC,6,0x619beb58998eD2278e08620f97007e1116D5D25b
1,Avium Origins,AOG,0,0xF9afcbd52c19ceF59c6de6944977ECa95c3850Dd
1,Inverse DAO,INV,18,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68
1,Chain,XCN,18,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18
1,OnChain Human Of Metaverse,HOM,0,0xb609183A8245C32fA3C60c498bB54010e9Ce8e85
1,MetaUserDAO,MUD,6,0x9DC7e4dC7F3F22A897D00DFe5B55f10C174019D5
1,DefiPulse Index,DPI,18,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b
1,MixVersePasscard,Passcard,0,0x7fAC653416159c6Dc9E6743fa9BdC51CA03329f7
1,KREEPY CLUB,KREEPS,0,0xBBa205283253E7aDB8Be4A0b03600c9AB4924974
1,HMN5,HMN5,0,0x32fC5Bcabc1F78308be11754493c49116c0fa35f
1,Curve.fi USD-BTC-ETH,crv3crypto,18,0xc4AD29ba4B3c580e6D59105FFf484999997675Ff
1,TOKYO PUNKS | BAD BUNNIES by SABET,TKPBB,0,0xE51cD2C2C9FC73ddC814aAb181b7bE4E1C6E2e49
1,Bend Token,BEND,18,0x0d02755a5700414B26FF040e1dE35D337DF56218
1,Concentrator Token,CTR,18,0xb3Ad645dB386D7F6D753B2b9C3F4B853DA6890B8
1,Curve CVX-ETH,crvCVXETH,18,0x3A283D9c08E8b55966afb64C515f5143cf907611
1,Uniswap V2,UNI-V2,18,0x98B57ccE2f7f07E2dA7922DDF18a1E6Ec7b54e63
1,Igor Pang,IGOR,0,0x61f90F4A3fF7B721ED106E6284B946283D797bC5
1,Digits_DividendTracker,Digits_DividendTracker,18,0xAd1b1E9db5A55F0608AD6934BfDa871645090f38
1,Sisters Of Saturn,SoS,0,0x8D54CD5f8F61844067899e52e2A58B7047D24A40
1,NFT Worlds,WRLD,18,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9
1,BOB,BOB,18,0xB0B195aEFA3650A6908f15CdaC7D92F8a5791B0B
1,Zenogakki,ZENO,0,0x6372E41Cd6415261CF38DACCEfeD2f0cc206C282
1,WiBX Utility Token,WBX,18,0xbB97e381F1d1e94ffa2A5844F6875e6146981009
1,Uniswap V2,UNI-V2,18,0x4B1e9A9dE809CE968c7dFB0e66F91bB7D794f3ED
1,Uniswap V2,UNI-V2,18,0xbdF50B6e6Ddb8C9A25B8B676046bB2f732E598A8
1,ParaState Governance Token,STATE,18,0xdC6104b7993e997Ca5f08aCAB7D3AE86E13D20a6
1,Ape Reunion,APE_REUNION,0,0x47f3A38990ca12E39255E959F7D97fBE5906Afd4
1,Brickken,BKN,18,0x0A638F07ACc6969abF392bB009f216D22aDEa36d
1,Modern Muse: Marilyn Monroe x Zeblocks Mint Pass,MMXZE,0,0xfeFEC50E21ed1e32223BB9d08E01B381Bf1d8abC
1,Musaraj Inu,RICE,18,0x58b810780E2c1Cd4c5F1AAA5c5a91BF6adDe6118
1,DeadDegens,DD,0,0x369443A0E62889646b338498D87316252BB5F8c7
1,ShibaDoge,ShibDoge,9,0x6ADb2E268de2aA1aBF6578E4a8119b960E02928F
1,DEXTools,DEXT,18,0xfB7B4564402E5500dB5bB6d63Ae671302777C75a
1,ETH,ETH,18,0x18173aa84cAD23E98c48D4B47b9e06A0D7a2e4F7
1,Half Shiba Inu,SHIB0.5,18,0x8Eb94A06b4716093DBfE335cbdb098DEb2dcdE1b
1,Wise Token,WISE,18,0x66a0f676479Cee1d7373f3DC2e2952778BfF5bd6
1,POLKER,PKR,18,0x001A8Ffcb0f03e99141652eBCdecDb0384E3bd6c
1,BlocksquareToken,BST,18,0x509A38b7a1cC0dcd83Aa9d06214663D9eC7c7F4a
1,AIWORK,AWO,18,0x68C85B9f78F30A0df5aC5723e4e700037f185415
1,Mc Shiba Inu,MCSHIB,9,0x13723C4c5a95D04A396bCC61571d85503CD8aC54
1,Baanx,BXX,18,0x6b1a8f210Ec6b7B6643cea3583Fb0c079f367898
1,Perlin,PERL,18,0xeca82185adCE47f39c684352B0439f030f860318
1,Cheers UP,CUP,0,0x3113A3c04aEBEC2B77eB38Eabf6a2257B580c54B
1,uP,uP,18,0x131bF51e864024DF1982F2cd7B1C786e1A005152
1,QANX Token,QANX,18,0xAAA9214F675316182Eaa21C85f0Ca99160CC3AAA
1,Tabenomics,NHA,0,0x7cF9fE4666Cb911F2e7376E70d964dEAf53Eb7c5
1,Polka City,POLC,18,0xaA8330FB2B4D5D07ABFE7A72262752a8505C6B37
1,EVERY GAME,EGAME,18,0x62d3c05b9C3d916FBC111819bbD3CEE52906C1Ae
1,Curve.fi Factory USD Metapool: Frax,FRAX3CRV-f,18,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B
1,Patientory,PTOY,8,0x8Ae4BF2C33a8e667de34B54938B0ccD03Eb8CC06
1,Twitterscan Pass,TSP,0,0xD9372167eF419cFBbcD6483603AD15976364e557
1,Bold NFT Token,BNT,18,0x9Aa7A9739DAc996655E62A3d9EceaC0e8555e4b7
1,GenomesDAO,GENE,18,0x21413c119b0C11C5d96aE1bD328917bC5C8ED67E
1,Kromatika,KROM,18,0x3af33bEF05C2dCb3C7288b77fe1C8d2AeBA4d789
1,Bet2Bank,BXB,18,0xB69d946D8cdC5238B0658188e1baBB41b8652A29
1,iEx.ec Network Token,RLC,9,0x607F4C5BB672230e8672085532f7e901544a7375
1,Childhood Dream,RR,18,0xa1A024629a6F2cc1AF4E1Fa674B70996374bF4e8
1,GeneraitivAI,GAI,18,0x0d8ca4b20b115D4DA5c13DC45Dd582A5de3e78BF
1,TEXAN Token,TEXAN,18,0xcFCFfE432A48dB53F59c301422d2EdD77B2A88d7
1,MXCToken,MXC,18,0x5Ca381bBfb58f0092df149bD3D243b08B9a8386e
1,Pixelated Llama,PXLLMA,0,0x9df8Aa7C681f33E442A0d57B838555da863504f3
1,The Ordinal War,THR,0,0xcBA890b4718Fc3f67821EecE841BA314fF554A8f
1,BitTorrent,BTT,18,0xC669928185DbCE49d2230CC9B0979BE6DC797957
1,SKALE,SKL,18,0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7
1,BUMP,BUMP,18,0x785c34312dfA6B74F6f1829f79ADe39042222168
1,Based Inu,BASEDINU,18,0xDA0E4c41B8832904CD183BF0aFFc76433Ee84aA8
1,Aavegotchi GHST Token,GHST,18,0x3F382DbD960E3a9bbCeaE22651E88158d2791550
1,ZuckBots,ZB,0,0xD7448cCbA6E1C01A5FBE4748e062c500FCfdF4f2
1,xShib Staked Shiba Inu,xSHIB,18,0xB4a81261b16b92af0B9F7C4a83f1E885132D81e4
1,ESION,ESION,0,0xBCd1a163DEe3AC31342EB6626f28e45d637dD091
1,BitANT,BitANT,18,0x15Ee120fD69BEc86C1d38502299af7366a41D1a6
1,Kabosu Inu,Kabosu Inu,18,0xD34A2051aC17BDD44D76AA84EA7Fcf8419130E55
1,Kryptoria: Weapons,KRYPTORIA,0,0x1522C212757e65E18832183aB8AfE7F89B8abE0A
1,Tether Gold,XAUt,6,0x68749665FF8D2d112Fa859AA293F07A622782F38
1,Wrapped Centrifuge,wCFG,18,0xc221b7E65FfC80DE234bbB6667aBDd46593D34F0
1,Uniswap V2,UNI-V2,18,0xca7c2771D248dCBe09EABE0CE57A62e18dA178c0
1,DIOs Genesis,DIOs Genesis,0,0x3F90D9F9Dd20d751FaE0fDd8f111942778b5dBca
1,UMA Voting Token v1,UMA,18,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828
1,Onigiri Neko,ONIGI,9,0xb4615AAD766f6De3c55330099E907fF7F13f1582
1,Sperax,SPA,18,0xB4A3B0Faf0Ab53df58001804DdA5Bfc6a3D59008
1,Atomic Wallet Token,AWC,8,0xaD22f63404f7305e4713CcBd4F296f34770513f4
1,Falcon 9,F9,9,0x38A94e92A19E970c144DEd0B2DD47278CA11CC1F
1,KEEP Token,KEEP,18,0x85Eee30c52B0b379b046Fb0F85F4f3Dc3009aFEC
1,Kyojin Senshi,KYO,0,0xD1B41CF35cb5190f5FE1eAcC6B836bac3e564A99
1,Mirror,Mirror,18,0xAA547910216E7437F3e387217BeABd1640ce5517
1,RiverMen,RM,0,0xcfff4c8c0dF0E2431977EbA7dF3D3De857f4B76e
1,The Monkey and the Leaves,RUSTIC,9,0x57598acebC6638164682502ae9064AbDD1d935A6
1,Neuroni.AI,NEURONI,18,0x922e2708462c7a3d014D8344F7C4d92b27ECf332
1,Nostra AI,NOSTRA,9,0xA813Ac8E0DB2c9Ec28d2b2725461A5765f366eEB
1,Cartesi Token,CTSI,18,0x491604c0FDF08347Dd1fa4Ee062a822A5DD06B5D
1,Zen Bull Strategy,ZenBull,18,0xb46Fb07b0c80DBC3F97cae3BFe168AcaD46dF507
1,DevBox,BOX,9,0x46e345Ae00Bbb8bEaDe3c7D5CAc19Ba14d567a90
1,Liquid Staking Derivatives,LSD,9,0x97D4F49eEb0E2c96d5EbAA71AB8418e563ecd9fd
1,Starcatchers,STAR,0,0x69B9C98e8D715C25B330d0D4eB07e68CbB7F6CFC
1,Adshares,ADS,11,0xcfcEcFe2bD2FED07A9145222E8a7ad9Cf1Ccd22A
1,Rail,RAIL,18,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D
1,Shibarium Scan,VET,8,0x568d49EB48d895A97c86a305bA7Ed2Ce54E0ec18
1,Beep Boop Battery,BBB,0,0x8407FE3A57b746100A11990c8a4F5604CFd2e955
1,StableV2 AMM - USDC/USDT,sAMM-USDC/USDT,18,0x63A65a174Cc725824188940255aD41c371F28F28
1,TenFTGiraffes,10FTGRF,0,0xB51bf70057C072C6ff803942E44b0D210FdEe2fE
1,VOGUE8SIAN,EXV,0,0xfdDC8E98532d41732D09BbC291bcD0698b21A4Eb
1,Stronger,STRNGR,18,0xDc0327D50E6C73db2F8117760592C8BBf1CDCF38
1,OrdinalShib,ORSHI,18,0x99600E473f5C22BAc25572d5d66b58D0EfB5a44f
1,Bound NFT BAYC,boundBAYC,0,0xDBfD76AF2157Dc15eE4e57F3f942bB45Ba84aF24
1,HAIYA,HAIYA,9,0x8854AC36F67fD4cf4D7c0ba5fd3877F73F64a31C
1,VeeFriends Series 2,VF2,0,0x9378368ba6b85c1FbA5b131b530f5F5bEdf21A18
1,VLX,VLX,18,0x8C543AED163909142695f2d2aCd0D55791a9Edb9
1,Magic Internet Money,MIM,18,0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3
1,The Ninja Kingdom Offical,TNJK,0,0xEe3aaf303ec9EdD774BE6c5092F3fAF7F87118EE
1,Curve.fi Factory Crypto Pool: BTRFLY/ETH,BTRFLYETH-f,18,0x7483Dd57f6488b0e194A151C57Df6Ec85C00aCE9
1,Tidal Token,TIDAL,18,0x29CbD0510EEc0327992CD6006e63F9Fa8E7f33B7
1,Goldfinch,GFI,18,0xdab396cCF3d84Cf2D07C4454e10C8A6F5b008D2b
